loanNoteId,sellerUserId,buyerUserId,salePrice,sellerFees,saleYield,counterParties
32719501,8196710,9078061,0,0,0,
32350557,8196710,9078061,0,0,0,
32829559,8196710,9078061,0,0,0,
32388780,8196710,9078061,0,0,0,
32533463,8196710,9078061,0,0,0,
32753476,8196710,9078061,0,0,0,
32533457,8196710,9078061,0,0,0,
32561453,8196710,9078061,0,0,0,
32701285,8196710,9078061,0,0,0,
32679343,8196710,9078061,0,0,0,
32368227,8196710,9078061,0,0,0,
32382030,8196710,9078061,0,0,0,
32706136,8196710,9078061,0,0,0,
32493366,8196710,9078061,0,0,0,
32671514,8196710,9078061,0,0,0,
32613977,8196710,9078061,0,0,0,
32693818,8196710,9078061,0,0,0,
32792482,8196710,9078061,0,0,0,
32434437,8196710,9078061,0,0,0,
32684227,8196710,9078061,0,0,0,
32418357,8196710,9078061,0,0,0,
32555918,8196710,9078061,0,0,0,
32396607,8196710,9078061,0,0,0,
32539706,8196710,9078061,0,0,0,
32616785,8196710,9078061,0,0,0,
32454435,8196710,9078061,0,0,0,
32368299,8196710,9078061,0,0,0,
32382045,8196710,9078061,0,0,0,
32827534,8196710,9078061,0,0,0,
32599742,8196710,9078061,0,0,0,
32789338,8196710,9078061,0,0,0,
32569781,8196710,9078061,0,0,0,
32605373,8196710,9078061,0,0,0,
32533487,8196710,9078061,0,0,0,
32561408,8196710,9078061,0,0,0,
32470782,8196710,9078061,0,0,0,
32520405,8196710,9078061,0,0,0,
32350530,8196710,9078061,0,0,0,
32368326,8196710,9078061,0,0,0,
32731048,8196710,9078061,0,0,0,
32751439,8196710,9078061,0,0,0,
32722960,8196710,9078061,0,0,0,
32740327,8196710,9078061,0,0,0,
32384751,8196710,9078061,0,0,0,
32543264,8196710,9078061,0,0,0,
32539751,8196710,9078061,0,0,0,
32693740,8196710,9078061,0,0,0,
32642468,8196710,9078061,0,0,0,
32516540,8196710,9078061,0,0,0,
32566604,8196710,9078061,0,0,0,
32361873,8196710,9078061,0,0,0,
32660425,8196710,9078061,0,0,0,
32384742,8196710,9078061,0,0,0,
32641334,8196710,9078061,0,0,0,
32633177,8196710,9078061,0,0,0,
32363328,8196710,9078061,0,0,0,
32337969,8196710,9078061,0,0,0,
32384715,8196710,9078061,0,0,0,
32642930,8196710,9078061,0,0,0,
32569526,8196710,9078061,0,0,0,
32829538,8196710,9078061,0,0,0,
32740255,8196710,9078061,0,0,0,
32817241,8196710,9078061,0,0,0,
32350518,8196710,9078061,0,0,0,
32384712,8196710,9078061,0,0,0,
32660482,8196710,9078061,0,0,0,
32508015,8196710,9078061,0,0,0,
32730544,8196710,9078061,0,0,0,
32388756,8196710,9078061,0,0,0,
32693761,8196710,9078061,0,0,0,
32368335,8196710,9078061,0,0,0,
32364936,8196710,9078061,0,0,0,
32753503,8196710,9078061,0,0,0,
32660467,8196710,9078061,0,0,0,
32744572,8196710,9078061,0,0,0,
32384970,8196710,9078061,0,0,0,
32718397,8196710,9078061,0,0,0,
32719114,8196710,9078061,0,0,0,
32368272,8196710,9078061,0,0,0,
32715817,8196710,9078061,0,0,0,
32409828,8196710,9078061,0,0,0,
32536649,8196710,9078061,0,0,0,
32391804,8196710,9078061,0,0,0,
32882620,8196710,9078061,0,0,0,
32524485,8196710,9078061,0,0,0,
32371542,8196710,9078061,0,0,0,
32701288,8196710,9078061,0,0,0,
32701297,8196710,9078061,0,0,0,
32566310,8196710,9078061,0,0,0,
32714488,8196710,9078061,0,0,0,
32530506,8196710,9078061,0,0,0,
32364972,8196710,9078061,0,0,0,
32598206,8196710,9078061,0,0,0,
32493777,8196710,9078061,0,0,0,
32675552,8196710,9078061,0,0,0,
32391819,8196710,9078061,0,0,0,
32901610,8196710,9078061,0,0,0,
32689325,8196710,9078061,0,0,0,
32715781,8196710,9078061,0,0,0,
32447295,8196710,9078061,0,0,0,
32488578,8196710,9078061,0,0,0,
32523494,8196710,9078061,0,0,0,
32472660,8196710,9078061,0,0,0,
32616677,8196710,9078061,0,0,0,
32488629,8196710,9078061,0,0,0,
32337936,8196710,9078061,0,0,0,
32701154,8196710,9078061,0,0,0,
32633162,8196710,9078061,0,0,0,
32753536,8196710,9078061,0,0,0,
32753779,8196710,9078061,0,0,0,
32740384,8196710,9078061,0,0,0,
32693767,8196710,9078061,0,0,0,
32675471,8196710,9078061,0,0,0,
32719117,8196710,9078061,0,0,0,
32523593,8196710,9078061,0,0,0,
32817214,8196710,9078061,0,0,0,
32714479,8196710,9078061,0,0,0,
32808916,8196710,9078061,0,0,0,
32391942,8196710,9078061,0,0,0,
32732230,8196710,9078061,0,0,0,
32753494,8196710,9078061,0,0,0,
32718421,8196710,9078061,0,0,0,
32470470,8196710,9078061,0,0,0,
32566301,8196710,9078061,0,0,0,
32660473,8196710,9078061,0,0,0,
32447397,8196710,9078061,0,0,0,
32537741,8196710,9078061,0,0,0,
32660488,8196710,9078061,0,0,0,
32464788,8196710,9078061,0,0,0,
32683639,8196710,9078061,0,0,0,
32767204,8196710,9078061,0,0,0,
32684218,8196710,9078061,0,0,0,
32580248,8196710,9078061,0,0,0,
32358141,8196710,9078061,0,0,0,
32396523,8196710,9078061,0,0,0,
32396619,8196710,9078061,0,0,0,
32580218,8196710,9078061,0,0,0,
32516468,8196710,9078061,0,0,0,
32537801,8196710,9078061,0,0,0,
32691538,8196710,9078061,0,0,0,
32668390,8196710,9078061,0,0,0,
32516501,8196710,9078061,0,0,0,
32409852,8196710,9078061,0,0,0,
32430984,8196710,9078061,0,0,0,
32384769,8196710,9078061,0,0,0,
32718439,8196710,9078061,0,0,0,
32638448,8196710,9078061,0,0,0,
32350551,8196710,9078061,0,0,0,
32338035,8196710,9078061,0,0,0,
32376669,8196710,9078061,0,0,0,
32409768,8196710,9078061,0,0,0,
32718415,8196710,9078061,0,0,0,
32569853,8196710,9078061,0,0,0,
32566256,8196710,9078061,0,0,0,
32740345,8196710,9078061,0,0,0,
32523486,8196710,9078061,0,0,0,
32539646,8196710,9078061,0,0,0,
32687654,8196710,9078061,0,0,0,
32384844,8196710,9078061,0,0,0,
32430969,8196710,9078061,0,0,0,
32845837,8196710,9078061,0,0,0,
32523560,8196710,9078061,0,0,0,
32516513,8196710,9078061,0,0,0,
32539763,8196710,9078061,0,0,0,
32490864,8196710,9078061,0,0,0,
32716423,8196710,9078061,0,0,0,
32817235,8196710,9078061,0,0,0,
32543270,8196710,9078061,0,0,0,
32550308,8196710,9078061,0,0,0,
32543288,8196710,9078061,0,0,0,
32561495,8196710,9078061,0,0,0,
32808961,8196710,9078061,0,0,0,
32599718,8196710,9078061,0,0,0,
32744542,8196710,9078061,0,0,0,
32523446,8196710,9078061,0,0,0,
32470464,8196710,9078061,0,0,0,
32817211,8196710,9078061,0,0,0,
32618315,8196710,9078061,0,0,0,
32384739,8196710,9078061,0,0,0,
32701321,8196710,9078061,0,0,0,
32394024,8196710,9078061,0,0,0,
32796160,8196710,9078061,0,0,0,
32516489,8196710,9078061,0,0,0,
32808964,8196710,9078061,0,0,0,
32667955,8196710,9078061,0,0,0,
32795320,8196710,9078061,0,0,0,
32388816,8196710,9078061,0,0,0,
32845828,8196710,9078061,0,0,0,
32744422,8196710,9078061,0,0,0,
32337978,8196710,9078061,0,0,0,
32430993,8196710,9078061,0,0,0,
32569697,8196710,9078061,0,0,0,
32537843,8196710,9078061,0,0,0,
32638388,8196710,9078061,0,0,0,
32650331,8196710,9078061,0,0,0,
32732113,8196710,9078061,0,0,0,
32537810,8196710,9078061,0,0,0,
32616782,8196710,9078061,0,0,0,
32652563,8196710,9078061,0,0,0,
32769718,8196710,9078061,0,0,0,
32533508,8196710,9078061,0,0,0,
32368260,8196710,9078061,0,0,0,
32732194,8196710,9078061,0,0,0,
32806447,8196710,9078061,0,0,0,
32740357,8196710,9078061,0,0,0,
32787889,8196710,9078061,0,0,0,
32719249,8196710,9078061,0,0,0,
32893351,8196710,9078061,0,0,0,
32350509,8196710,9078061,0,0,0,
32528631,8196710,9078061,0,0,0,
32371626,8196710,9078061,0,0,0,
32523435,8196710,9078061,0,0,0,
32516486,8196710,9078061,0,0,0,
32444130,8196710,9078061,0,0,0,
32668414,8196710,9078061,0,0,0,
32338008,8196710,9078061,0,0,0,
32851888,8196710,9078061,0,0,0,
32507979,8196710,9078061,0,0,0,
32656628,8196710,9078061,0,0,0,
32396445,8196710,9078061,0,0,0,
32537837,8196710,9078061,0,0,0,
32550230,8196710,9078061,0,0,0,
32365506,8196710,9078061,0,0,0,
32364999,8196710,9078061,0,0,0,
32409885,8196710,9078061,0,0,0,
32641739,8196710,9078061,0,0,0,
32391933,8196710,9078061,0,0,0,
32751481,8196710,9078061,0,0,0,
32434449,8196710,9078061,0,0,0,
32660485,8196710,9078061,0,0,0,
32710316,8196710,9078061,0,0,0,
32391852,8196710,9078061,0,0,0,
32693782,8196710,9078061,0,0,0,
32364960,8196710,9078061,0,0,0,
32580380,8196710,9078061,0,0,0,
32642264,8196710,9078061,0,0,0,
32338041,8196710,9078061,0,0,0,
32753440,8196710,9078061,0,0,0,
32701315,8196710,9078061,0,0,0,
32523530,8196710,9078061,0,0,0,
32396349,8196710,9078061,0,0,0,
32693752,8196710,9078061,0,0,0,
32719072,8196710,9078061,0,0,0,
32516450,8196710,9078061,0,0,0,
32490780,8196710,9078061,0,0,0,
32704537,8196710,9078061,0,0,0,
32714470,8196710,9078061,0,0,0,
32806432,8196710,9078061,0,0,0,
32638373,8196710,9078061,0,0,0,
32338017,8196710,9078061,0,0,0,
32740258,8196710,9078061,0,0,0,
32384880,8196710,9078061,0,0,0,
32740363,8196710,9078061,0,0,0,
32675465,8196710,9078061,0,0,0,
32395710,8196710,9078061,0,0,0,
32706145,8196710,9078061,0,0,0,
32693713,8196710,9078061,0,0,0,
32537816,8196710,9078061,0,0,0,
32391987,8196710,9078061,0,0,0,
32653487,8196710,9078061,0,0,0,
32519016,8196710,9078061,0,0,0,
32550284,8196710,9078061,0,0,0,
32717230,8196710,9078061,0,0,0,
32373540,8196710,9078061,0,0,0,
32643113,8196710,9078061,0,0,0,
32719465,8196710,9078061,0,0,0,
32849788,8196710,9078061,0,0,0,
32422665,8196710,9078061,0,0,0,
32368236,8196710,9078061,0,0,0,
32704483,8196710,9078061,0,0,0,
32808898,8196710,9078061,0,0,0,
32337996,8196710,9078061,0,0,0,
32384724,8196710,9078061,0,0,0,
32675531,8196710,9078061,0,0,0,
32391705,8196710,9078061,0,0,0,
32537804,8196710,9078061,0,0,0,
32493705,8196710,9078061,0,0,0,
32613992,8196710,9078061,0,0,0,
32660392,8196710,9078061,0,0,0,
32392659,8196710,9078061,0,0,0,
32523465,8196710,9078061,0,0,0,
32740375,8196710,9078061,0,0,0,
32472723,8196710,9078061,0,0,0,
32706025,8196710,9078061,0,0,0,
32384820,8196710,9078061,0,0,0,
32382102,8196710,9078061,0,0,0,
32435496,8196710,9078061,0,0,0,
32490726,8196710,9078061,0,0,0,
32689322,8196710,9078061,0,0,0,
32706121,8196710,9078061,0,0,0,
32652509,8196710,9078061,0,0,0,
32537735,8196710,9078061,0,0,0,
32828008,8196710,9078061,0,0,0,
32817226,8196710,9078061,0,0,0,
32358159,8196710,9078061,0,0,0,
32808955,8196710,9078061,0,0,0,
32868913,8196710,9078061,0,0,0,
32621837,8196710,9078061,0,0,0,
32358162,8196710,9078061,0,0,0,
32537852,8196710,9078061,0,0,0,
32701372,8196710,9078061,0,0,0,
32701163,8196710,9078061,0,0,0,
32539718,8196710,9078061,0,0,0,
32589095,8196710,9078061,0,0,0,
32555855,8196710,9078061,0,0,0,
32654192,8196710,9078061,0,0,0,
32556002,8196710,9078061,0,0,0,
32796358,8196710,9078061,0,0,0,
32701693,8196710,9078061,0,0,0,
32790913,8196710,9078061,0,0,0,
32422584,8196710,9078061,0,0,0,
32769715,8196710,9078061,0,0,0,
32654243,8196710,9078061,0,0,0,
32368290,8196710,9078061,0,0,0,
32374833,8196710,9078061,0,0,0,
32704480,8196710,9078061,0,0,0,
32642450,8196710,9078061,0,0,0,
32566328,8196710,9078061,0,0,0,
32739265,8196710,9078061,0,0,0,
32550356,8196710,9078061,0,0,0,
32373468,8196710,9078061,0,0,0,
32384871,8196710,9078061,0,0,0,
32684233,8196710,9078061,0,0,0,
32434368,8196710,9078061,0,0,0,
32454468,8196710,9078061,0,0,0,
32816863,8196710,9078061,0,0,0,
32642480,8196710,9078061,0,0,0,
32537726,8196710,9078061,0,0,0,
32714455,8196710,9078061,0,0,0,
32371617,8196710,9078061,0,0,0,
32719420,8196710,9078061,0,0,0,
32708813,8196710,9078061,0,0,0,
32433957,8196710,9078061,0,0,0,
32704543,8196710,9078061,0,0,0,
32338029,8196710,9078061,0,0,0,
32565980,8196710,9078061,0,0,0,
32719447,8196710,9078061,0,0,0,
32368173,8196710,9078061,0,0,0,
32633186,8196710,9078061,0,0,0,
32668462,8196710,9078061,0,0,0,
32368239,8196710,9078061,0,0,0,
32675522,8196710,9078061,0,0,0,
32454441,8196710,9078061,0,0,0,
32769742,8196710,9078061,0,0,0,
32796376,8196710,9078061,0,0,0,
32384706,8196710,9078061,0,0,0,
32599613,8196710,9078061,0,0,0,
32382111,8196710,9078061,0,0,0,
32744458,8196710,9078061,0,0,0,
32616686,8196710,9078061,0,0,0,
32693737,8196710,9078061,0,0,0,
32388810,8196710,9078061,0,0,0,
32566628,8196710,9078061,0,0,0,
32550368,8196710,9078061,0,0,0,
32364993,8196710,9078061,0,0,0,
32732101,8196710,9078061,0,0,0,
32362491,8196710,9078061,0,0,0,
32684221,8196710,9078061,0,0,0,
32364990,8196710,9078061,0,0,0,
32524239,8196710,9078061,0,0,0,
32566667,8196710,9078061,0,0,0,
32539709,8196710,9078061,0,0,0,
32701396,8196710,9078061,0,0,0,
32365002,8196710,9078061,0,0,0,
32643362,8196710,9078061,0,0,0,
32684230,8196710,9078061,0,0,0,
32719498,8196710,9078061,0,0,0,
32337930,8196710,9078061,0,0,0,
32611259,8196710,9078061,0,0,0,
32434389,8196710,9078061,0,0,0,
32566268,8196710,9078061,0,0,0,
32817433,8196710,9078061,0,0,0,
32679340,8196710,9078061,0,0,0,
32535177,8196710,9078061,0,0,0,
32808751,8196710,9078061,0,0,0,
32656640,8196710,9078061,0,0,0,
32388798,8196710,9078061,0,0,0,
32719078,8196710,9078061,0,0,0,
32470725,8196710,9078061,0,0,0,
32448483,8196710,9078061,0,0,0,
32580368,8196710,9078061,0,0,0,
32808901,8196710,9078061,0,0,0,
32368167,8196710,9078061,0,0,0,
32388795,8196710,9078061,0,0,0,
32537894,8196710,9078061,0,0,0,
32516507,8196710,9078061,0,0,0,
32706112,8196710,9078061,0,0,0,
32395896,8196710,9078061,0,0,0,
32789404,8196710,9078061,0,0,0,
32654195,8196710,9078061,0,0,0,
32693704,8196710,9078061,0,0,0,
32753776,8196710,9078061,0,0,0,
32684236,8196710,9078061,0,0,0,
32589041,8196710,9078061,0,0,0,
32539799,8196710,9078061,0,0,0,
32642924,8196710,9078061,0,0,0,
32638451,8196710,9078061,0,0,0,
32668438,8196710,9078061,0,0,0,
32466948,8196710,9078061,0,0,0,
32794000,8196710,9078061,0,0,0,
32753479,8196710,9078061,0,0,0,
32701399,8196710,9078061,0,0,0,
32409819,8196710,9078061,0,0,0,
32472741,8196710,9078061,0,0,0,
32753473,8196710,9078061,0,0,0,
32556011,8196710,9078061,0,0,0,
32523488,8196710,9078061,0,0,0,
32744467,8196710,9078061,0,0,0,
32395899,8196710,9078061,0,0,0,
32654276,8196710,9078061,0,0,0,
32523536,8196710,9078061,0,0,0,
32391861,8196710,9078061,0,0,0,
32413824,8196710,9078061,0,0,0,
32566535,8196710,9078061,0,0,0,
32656766,8196710,9078061,0,0,0,
32364888,8196710,9078061,0,0,0,
32621807,8196710,9078061,0,0,0,
32543297,8196710,9078061,0,0,0,
32704471,8196710,9078061,0,0,0,
32692930,8196710,9078061,0,0,0,
32585396,8196710,9078061,0,0,0,
32550317,8196710,9078061,0,0,0,
32740474,8196710,9078061,0,0,0,
32688170,8196710,9078061,0,0,0,
32537780,8196710,9078061,0,0,0,
32507157,8196710,9078061,0,0,0,
32533505,8196710,9078061,0,0,0,
32386824,8196710,9078061,0,0,0,
32532905,8196710,9078061,0,0,0,
32533469,8196710,9078061,0,0,0,
32470860,8196710,9078061,0,0,0,
32558519,8196710,9078061,0,0,0,
32732116,8196710,9078061,0,0,0,
32386800,8196710,9078061,0,0,0,
32701151,8196710,9078061,0,0,0,
32633771,8196710,9078061,0,0,0,
32719096,8196710,9078061,0,0,0,
32732086,8196710,9078061,0,0,0,
32769706,8196710,9078061,0,0,0,
32660530,8196710,9078061,0,0,0,
32793073,8196710,9078061,0,0,0,
32562459,8196710,9078061,0,0,0,
32358168,8196710,9078061,0,0,0,
32376678,8196710,9078061,0,0,0,
32470881,8196710,9078061,0,0,0,
32422647,8196710,9078061,0,0,0,
32523554,8196710,9078061,0,0,0,
32409825,8196710,9078061,0,0,0,
32537828,8196710,9078061,0,0,0,
32796379,8196710,9078061,0,0,0,
32744470,8196710,9078061,0,0,0,
32395878,8196710,9078061,0,0,0,
32693719,8196710,9078061,0,0,0,
32688122,8196710,9078061,0,0,0,
32388762,8196710,9078061,0,0,0,
32753485,8196710,9078061,0,0,0,
32550293,8196710,9078061,0,0,0,
32390460,8196710,9078061,0,0,0,
32701258,8196710,9078061,0,0,0,
32759107,8196710,9078061,0,0,0,
32656577,8196710,9078061,0,0,0,
32654201,8196710,9078061,0,0,0,
32660434,8196710,9078061,0,0,0,
32396574,8196710,9078061,0,0,0,
32382063,8196710,9078061,0,0,0,
32539727,8196710,9078061,0,0,0,
32358114,8196710,9078061,0,0,0,
32744548,8196710,9078061,0,0,0,
32732092,8196710,9078061,0,0,0,
32490717,8196710,9078061,0,0,0,
32808487,8196710,9078061,0,0,0,
32566277,8196710,9078061,0,0,0,
32466954,8196710,9078061,0,0,0,
32740405,8196710,9078061,0,0,0,
32580290,8196710,9078061,0,0,0,
32719411,8196710,9078061,0,0,0,
32411667,8196710,9078061,0,0,0,
32718430,8196710,9078061,0,0,0,
32660452,8196710,9078061,0,0,0,
32601266,8196710,9078061,0,0,0,
32719450,8196710,9078061,0,0,0,
32566253,8196710,9078061,0,0,0,
32569700,8196710,9078061,0,0,0,
32555870,8196710,9078061,0,0,0,
32566265,8196710,9078061,0,0,0,
32706013,8196710,9078061,0,0,0,
32364918,8196710,9078061,0,0,0,
32643377,8196710,9078061,0,0,0,
32569748,8196710,9078061,0,0,0,
32555942,8196710,9078061,0,0,0,
32396517,8196710,9078061,0,0,0,
32653097,8196710,9078061,0,0,0,
32701184,8196710,9078061,0,0,0,
32391756,8196710,9078061,0,0,0,
32533448,8196710,9078061,0,0,0,
32539688,8196710,9078061,0,0,0,
32668384,8196710,9078061,0,0,0,
32601251,8196710,9078061,0,0,0,
32368254,8196710,9078061,0,0,0,
32753533,8196710,9078061,0,0,0,
32382090,8196710,9078061,0,0,0,
32589086,8196710,9078061,0,0,0,
32350599,8196710,9078061,0,0,0,
32466966,8196710,9078061,0,0,0,
32704468,8196710,9078061,0,0,0,
32641766,8196710,9078061,0,0,0,
32550257,8196710,9078061,0,0,0,
32741716,8196710,9078061,0,0,0,
32569571,8196710,9078061,0,0,0,
32546361,8196710,9078061,0,0,0,
32764282,8196710,9078061,0,0,0,
32485626,8196710,9078061,0,0,0,
32384946,8196710,9078061,0,0,0,
32495751,8196710,9078061,0,0,0,
32731033,8196710,9078061,0,0,0,
32350554,8196710,9078061,0,0,0,
32668483,8196710,9078061,0,0,0,
32691559,8196710,9078061,0,0,0,
32675474,8196710,9078061,0,0,0,
32371587,8196710,9078061,0,0,0,
32555993,8196710,9078061,0,0,0,
32671000,8196710,9078061,0,0,0,
32705956,8196710,9078061,0,0,0,
32493690,8196710,9078061,0,0,0,
32386815,8196710,9078061,0,0,0,
32599727,8196710,9078061,0,0,0,
32537774,8196710,9078061,0,0,0,
32533475,8196710,9078061,0,0,0,
32434314,8196710,9078061,0,0,0,
32391828,8196710,9078061,0,0,0,
32358135,8196710,9078061,0,0,0,
32368224,8196710,9078061,0,0,0,
32597561,8196710,9078061,0,0,0,
32581973,8196710,9078061,0,0,0,
32422578,8196710,9078061,0,0,0,
32516441,8196710,9078061,0,0,0,
32368176,8196710,9078061,0,0,0,
32668426,8196710,9078061,0,0,0,
32533454,8196710,9078061,0,0,0,
32642435,8196710,9078061,0,0,0,
32698951,8196710,9078061,0,0,0,
32711396,8196710,9078061,0,0,0,
32660419,8196710,9078061,0,0,0,
32464170,8196710,9078061,0,0,0,
32430990,8196710,9078061,0,0,0,
32845309,8196710,9078061,0,0,0,
32642363,8196710,9078061,0,0,0,
32523515,8196710,9078061,0,0,0,
32599715,8196710,9078061,0,0,0,
32533430,8196710,9078061,0,0,0,
32719525,8196710,9078061,0,0,0,
32516471,8196710,9078061,0,0,0,
32580272,8196710,9078061,0,0,0,
32660470,8196710,9078061,0,0,0,
32422518,8196710,9078061,0,0,0,
32562044,8196710,9078061,0,0,0,
32758837,8196710,9078061,0,0,0,
32621867,8196710,9078061,0,0,0,
32683693,8196710,9078061,0,0,0,
32638397,8196710,9078061,0,0,0,
32714353,8196710,9078061,0,0,0,
32523551,8196710,9078061,0,0,0,
32566244,8196710,9078061,0,0,0,
32714443,8196710,9078061,0,0,0,
32543469,8196710,9078061,0,0,0,
32691391,8196710,9078061,0,0,0,
32605379,8196710,9078061,0,0,0,
32829598,8196710,9078061,0,0,0,
32569832,8196710,9078061,0,0,0,
32650328,8196710,9078061,0,0,0,
32450961,8196710,9078061,0,0,0,
32569580,8196710,9078061,0,0,0,
32589113,8196710,9078061,0,0,0,
32719552,8196710,9078061,0,0,0,
32558510,8196710,9078061,0,0,0,
32701681,8196710,9078061,0,0,0,
32589071,8196710,9078061,0,0,0,
32808877,8196710,9078061,0,0,0,
32382012,8196710,9078061,0,0,0,
32566319,8196710,9078061,0,0,0,
32396487,8196710,9078061,0,0,0,
32471847,8196710,9078061,0,0,0,
32704522,8196710,9078061,0,0,0,
32717254,8196710,9078061,0,0,0,
32550338,8196710,9078061,0,0,0,
32365011,8196710,9078061,0,0,0,
32533451,8196710,9078061,0,0,0,
32706088,8196710,9078061,0,0,0,
32537771,8196710,9078061,0,0,0,
32755939,8196710,9078061,0,0,0,
32643329,8196710,9078061,0,0,0,
32566316,8196710,9078061,0,0,0,
32454450,8196710,9078061,0,0,0,
32660254,8196710,9078061,0,0,0,
32373474,8196710,9078061,0,0,0,
32529123,8196710,9078061,0,0,0,
32638403,8196710,9078061,0,0,0,
32485575,8196710,9078061,0,0,0,
32642258,8196710,9078061,0,0,0,
32704534,8196710,9078061,0,0,0,
32374827,8196710,9078061,0,0,0,
32396571,8196710,9078061,0,0,0,
32358117,8196710,9078061,0,0,0,
32829580,8196710,9078061,0,0,0,
32739253,8196710,9078061,0,0,0,
32675549,8196710,9078061,0,0,0,
32616602,8196710,9078061,0,0,0,
32499540,8196710,9078061,0,0,0,
32660386,8196710,9078061,0,0,0,
32735318,8196710,9078061,0,0,0,
32537690,8196710,9078061,0,0,0,
32630996,8196710,9078061,0,0,0,
32368293,8196710,9078061,0,0,0,
32470488,8196710,9078061,0,0,0,
32520399,8196710,9078061,0,0,0,
32808922,8196710,9078061,0,0,0,
32535156,8196710,9078061,0,0,0,
32689543,8196710,9078061,0,0,0,
32569613,8196710,9078061,0,0,0,
32683687,8196710,9078061,0,0,0,
32407374,8196710,9078061,0,0,0,
32388753,8196710,9078061,0,0,0,
32533442,8196710,9078061,0,0,0,
32701166,8196710,9078061,0,0,0,
32829553,8196710,9078061,0,0,0,
32485623,8196710,9078061,0,0,0,
32566652,8196710,9078061,0,0,0,
32706022,8196710,9078061,0,0,0,
32470770,8196710,9078061,0,0,0,
32601275,8196710,9078061,0,0,0,
32523462,8196710,9078061,0,0,0,
32543252,8196710,9078061,0,0,0,
32350578,8196710,9078061,0,0,0,
32368257,8196710,9078061,0,0,0,
32693815,8196710,9078061,0,0,0,
32507130,8196710,9078061,0,0,0,
32530497,8196710,9078061,0,0,0,
32719132,8196710,9078061,0,0,0,
32406906,8196710,9078061,0,0,0,
32689540,8196710,9078061,0,0,0,
32731030,8196710,9078061,0,0,0,
32641754,8196710,9078061,0,0,0,
32516546,8196710,9078061,0,0,0,
32638382,8196710,9078061,0,0,0,
32382042,8196710,9078061,0,0,0,
32565986,8196710,9078061,0,0,0,
