,OrigMID,ProsperRating,Term,CycleCounter,LoanAmount,AvgBorrowerRate,PrevUPB,UPB,ScheduledMonthlyPaymentAmount,ScheduledPeriodicPrin,ScheduledInterest,PrincipalPaid,FullPaydowns,VoluntaryExcessPrin,ExpectedPrinPaid,InterestPaid,SVC_Fees,TotalFees,CO_Balance,RecoveryPrinPaid,NetCO_FromSettlement,GrossCashFromDebtSale,NetCashToInvestorsFromDebtSale,DPD_1,DPD_16,DPD_31,DPD_61,DPD_91,CumulativeGrossLosses,CumulativeGrossLossesPct,CumulativeNetLosses,CumulativeNetLossesPct,FICO,Income
20284,201810,AA,36,8,24850185,0.070192313,18187400.93,17259549.28,698142.2,590339.410016013,106491.380247854,927851.65,313691.8653,53681.6377,73765.287,103554,-15783.61,-15824.37,0,0,0,0,0,0.008927439,0.005537541,0.005040447,0.003154145,0.001775685,95886.56,0.003858585,88092.06,0.003544926,767,123549
20285,201810,AA,36,9,24850185,0.070192313,17259549.28,16249954.48,681801.6,580480.674790829,101054.271092196,965468.69,310622.8654,83875.0071,509288.1975,107367.28,-16349.03,-16465.67,44126.11,0,0,537.45,510.58,0.008123795,0.006311711,0.004787616,0.003264761,0.00137846,140012.67,0.005634271,131707.59,0.005300065,767,123549
20286,201810,AA,36,10,24850185,0.070192313,16249954.48,15286361.73,666348.23,570970.393284013,95211.790032994,929337.77,391711.441,25164.8016,74712.8974,87905.01,-13387.3,-13387.3,34254.98,10766.28,0,3133.2675,2976.99,0.011016489,0.007090849,0.006144943,0.003409157,0.001886301,174267.65,0.00701273,152219.3,0.00612548,767,123549
20287,201810,AA,60,0,3936200,0.08507898,3936200,3926200,0,0,27907.323803,10000,10000,0,0,60.5247,-7.709,-7.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,141671
20288,201810,AA,60,1,3936200,0.08507898,3926200,3823427.96,80567.36,52730.369527,27836.990473,102772.04,55248.72,1908.95,2215.07,24973.07,-3155.04,-3155.04,0,0,0,0,0,0.003810782,0,0,0,0,0,0,0,0,770,141671
20289,201810,AA,60,2,3936200,0.08507898,3823427.96,3749330.77,79417.36,52310.389954099,27106.970045901,74097.19,13810.8427,10047.1969,3617.0204,25721.86,-3248.45,-3248.45,0,0,0,0,0,0.008796286,0.008796286,0,0,0,0,0,0,0,770,141671
20290,201810,AA,60,3,3936200,0.08507898,3749330.77,3668707.21,79129.86,52548.725014874,26581.134985126,80623.56,22663.935,3716.3384,2725.7366,28383.21,-3584.23,-3584.23,0,0,0,0,0,0.016173482,0.008796286,0.008796286,0,0,0,0,0,0,770,141671
20291,201810,AA,60,4,3936200,0.08507898,3668707.21,3571368.23,78647.27,52638.271745689,26008.998254311,97338.98,36066.4625,13156.0443,3297.8632,24761.43,-3127.59,-3127.59,0,0,0,0,0,0.017085346,0.008796286,0.008796286,0.008796286,0,0,0,0,0,770,141671
20292,201810,AA,60,5,3936200,0.08507898,3571368.23,3382263.89,77866.91,52549.249164652,25317.660835348,189104.34,109311.5756,28950.0043,44338.3101,23333.1,-2947.68,-2947.68,0,0,0,0,0,0.027163477,0.021170647,0.017085346,0.008796286,0.008796286,0,0,0,0,770,141671
20293,201810,AA,60,6,3936200,0.08507898,3382263.89,3270499.08,75332.76,51356.020405056,23976.739594944,77140.87,11394.583,16330.8927,6219.0543,24315.44,-3072,-3072,34623.94,0,0,0,0,0.012374361,0.012374361,0.012374361,0.008289061,0,34623.94,0.008796286,34623.94,0.008796286,770,141671
20294,201810,AA,60,7,3936200,0.08507898,3270499.08,3181042.75,74305.97,51122.289220639,23183.680779361,89456.33,37379.3898,2576.1033,42686.2569,22507.98,-2843.67,-2843.67,0,0,0,0,0,0.012374361,0.012374361,0.012374361,0.012374361,0.008289061,34623.94,0.008796286,34623.94,0.008796286,770,141671
20295,201810,AA,60,8,3936200,0.08507898,3181042.75,3096212.33,72858.2,50309.618566703,22548.581433297,52203.02,0,4334.3361,4704.8739,22244.96,-2810.61,-2810.61,32627.4,0,0,0,0,0.004085301,0.004085301,0.004085301,0.004085301,0.004085301,67251.34,0.017085346,67251.34,0.017085346,770,141671
20296,201810,AA,60,9,3936200,0.08507898,3096212.33,2985139.25,72159.98,50213.685531769,21946.294468231,94992.52,39464.4968,7065.1314,44048.9718,23251.56,-2937.1,-2937.1,16080.56,0,0,4223.96,4012.76,0.005651009,0,0,0,0,83331.9,0.021170647,79319.14,0.020151197,770,141671
20297,201810,AA,60,10,3936200,0.08507898,2985139.25,2870881.27,70888.78,49728.276639016,21160.503360984,114257.98,65457.0637,4932.3196,5868.0567,19371.74,-2448.23,-2448.23,0,0,0,2079.68,1975.7,0.015590531,0.007805056,0,0,0,83331.9,0.021170647,77343.44,0.019649266,770,141671
20298,201810,B,36,0,32417799,0.128841294,32417799,32034846.29,0,0,348062.597632722,382952.71,331246,51706.71,0,2439.106,-203.3145,-203.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,111341
20299,201810,B,36,1,32417799,0.128841294,32034846.29,31117834.24,1079402.87,735413.653211326,343989.216788674,917012.05,218429.3225,72543.7067,46700.6908,304408.7248,-25280.9623,-25265.9623,0,0,0,0,0,0.002452356,0.000647792,0,0,0,0,0,0,0,702,111341
20300,201810,B,36,2,32417799,0.128841294,31117834.24,30079671.59,1070863.85,736781.895878901,334081.954121099,1038162.65,247902.8363,71912.4909,53410.7728,327813.05,-27187.1,-27357.54,0,0,0,0,0,0.006720764,0.00276231,0.000832876,0,0,0,0,0,0,702,111341
20301,201810,B,36,3,32417799,0.128841294,30079671.59,28969471.92,1062120.62,739199.269318999,322921.350681001,1110199.67,268417.6255,68405.6388,56843.9357,354670.1,-29410.48,-29939.51,0,0,0,0,0,0.010953558,0.006216333,0.002159352,0.000832876,0,0,0,0,0,702,111341
20302,201810,B,36,4,32417799,0.128841294,28969471.92,28027104.7,1051657.38,740685.218512141,310972.161487859,942367.22,189313.1192,92766.3926,52091.5082,287046.57,-23823.91,-24329.38,0,0,0,0,0,0.014209576,0.010448596,0.00777439,0.002159352,0.000832876,0,0,0,0,702,111341
20303,201810,B,36,5,32417799,0.128841294,28027104.7,26812482.86,1043684.32,742418.799239954,300889.550400098,1187621.84,381721.0919,85030.7462,581783.4019,277616.9,-23021.08,-23418.36,27000,0,0,0,0,0.021535176,0.01513959,0.012982589,0.006941514,0.001326476,27000,0.000832876,27000,0.000832876,702,111341
20304,201810,B,36,6,32417799,0.128841294,26812482.86,25511356.44,1027183.34,738742.630184261,287885.596073791,1258124.99,464380.4535,85478.8744,84900.5921,292907.75,-24289.75,-24901.85,43001.43,0,0,1672.49,1588.87,0.02783591,0.020665698,0.014504596,0.010421368,0.004327255,70001.43,0.002159352,68412.56,0.002110339,702,111341
20305,201810,B,36,7,32417799,0.128819973,25511356.44,24263517.23,1005704.38,731201.157485518,273730.528713488,1094674.6,307047.2984,97493.7724,563358.7292,257940.85,-21420.58,-22018.28,153164.61,0,0,0,0,0.034531614,0.0240372,0.019760478,0.008891764,0.005676927,223166.04,0.006884059,221577.17,0.006835047,702,111341
20306,201810,B,36,8,32417799,0.128819973,24263517.23,23010700.18,987030.77,724909.237537401,260449.310537105,1071499.79,309905.4488,103797.2581,64766.1031,244379.35,-20309.21,-20864.1,181317.26,0,0,9864.1464,9371.85,0.03649755,0.0271601,0.023913921,0.014173756,0.003214838,404483.3,0.012477198,393522.58,0.01213909,702,111341
20307,201810,B,36,9,32417799,0.128819973,23010700.18,21517202.74,965892.03,716306.712559257,246995.071707279,1340821.6,550482.749,114790.0925,567403.2185,249968.26,-20750.76,-21709.19,152675.84,937.15,0,17840.6856,16948.72,0.039893866,0.030022237,0.025931162,0.019297904,0.009369128,557159.14,0.017186828,528312.55,0.01629699,702,111341
20308,201810,B,36,10,32417799,0.128819973,21517202.74,20029107.25,933268.2,700023.144856427,231024.328875079,1148260.43,445066.4539,98130.102,70587.0441,206758.16,-17181.78,-18394.3,339835.06,496.18,0,14808.6972,14068.85,0.032801565,0.024943121,0.021209692,0.013391014,0.007379096,896994.2,0.027669806,853582.58,0.026330677,702,111341
20309,201810,B,60,0,20676749,0.130221755,20676749,20482550.01,0,0,224380.210887417,194198.99,131000,63198.99,0,1318.2336,-111.0419,-111.0419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,111168
20310,201810,B,60,1,20676749,0.130221755,20482550.01,20098416.16,467792.6,245494.244244264,222298.355755736,383963.39,133291.136,43658.132,11474.102,198150.3982,-16323.5401,-16323.5401,0,0,0,0,0,0.003095264,0,0,0,0,0,0,0,0,728,111168
20311,201810,B,60,2,20676749,0.130221755,20098416.16,19649649.69,464082.91,245917.843548996,218165.066451004,448588.26,186061.3277,22826.9766,17328.5657,213058.28,-17534.61,-17534.06,0,0,0,0,0,0.005789448,0.002611629,0.002418175,0,0,0,0,0,0,728,111168
20312,201810,B,60,3,20676749,0.130221755,19649649.69,19200261.88,459386.99,246087.576468448,213299.413531552,449213.19,171091.5471,18830.5488,14629.4941,236158.98,-19410.96,-19589.01,0,0,0,0,0,0.005951476,0.003969283,0.003301974,0.002418175,0,0,0,0,0,728,111168
20313,201810,B,60,4,20676749,0.130221755,19200261.88,18843249.42,455234.99,246814.856745027,208420.133254973,356835.76,117919.3407,21174.376,13298.2133,191578.2,-15773.98,-15826.37,0,0,0,0,0,0.011997976,0.008723269,0.004295293,0.003301974,0.000725453,0,0,0,0,728,111168
20314,201810,B,60,5,20676749,0.130221755,18843249.42,18408439.26,452059.26,247125.230302964,204606.323779036,384614.85,121639.5492,19172.9877,197888.0631,189178.75,-15554.62,-15709.3,50000,0,0,0,0,0.011840884,0.008371801,0.007304313,0.001877118,0.000883799,50000,0.002418175,50000,0.002418175,728,111168
20315,201810,B,60,6,20676749,0.130221755,18408439.26,17856190.88,447653.21,247713.729402103,199919.380197881,533974.29,261919.3483,36514.2419,23781.2098,202519.86,-16645.39,-16676.5,18274.09,0,0,1676,1592.2,0.022672748,0.016728585,0.010735768,0.006420514,0.000993319,68274.09,0.003301974,66681.89,0.00322497,728,111168
20316,201810,B,60,7,20676749,0.130221755,17856190.88,17269660.12,440595.32,246611.112022489,193984.207977511,531862.08,271700.3656,24078.0041,195497.2903,185945.27,-15305.37,-15528.03,54668.68,0,0,0,0,0.024579064,0.021122023,0.01789123,0.008113687,0.003776545,122942.77,0.005945943,121350.57,0.005868939,728,111168
20317,201810,B,60,8,20676749,0.130221755,17269660.12,16590308.35,432034.05,244353.835015526,187680.214984474,601165.09,317755.0154,60428.8922,19404.8024,178018.8,-14664.56,-14802.49,78086.68,0,0,4971.31,4722.75,0.027433654,0.023817298,0.020129779,0.014114685,0.004337142,201029.45,0.009722488,194714.5,0.009417075,728,111168
20318,201810,B,60,9,20676749,0.130221755,16590308.35,16034509.8,422107.28,240795.166345877,180315.937410266,447214.33,158768.4284,60128.8518,197277.1998,184739.45,-15182.4,-15387.04,108484.22,0,0,7625.6561,7242.57,0.031390987,0.025901499,0.019619213,0.014878265,0.008849977,309513.67,0.014969165,295956.15,0.014313476,728,111168
20319,201810,B,60,10,20676749,0.130221755,16034509.8,15449012.4,414828.05,239388.657662729,174245.862617919,399550.09,186703.356,7041.7148,15605.4492,155307.57,-12801.4,-12884.48,185847.31,0,0,6579.12,6250.17,0.027309685,0.02277163,0.018212102,0.010740773,0.005212722,495360.98,0.023957392,475553.29,0.022999423,728,111168
20320,201810,C,36,0,28700154,0.180208214,28700154,28371403.28,0,0,431000.289666552,328750.72,301500,27250.72,0,3062.2748,-184.0567,-184.0567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,104304
20321,201810,C,36,1,28700154,0.180208214,28371403.28,27473163.34,1027180.8,601182.164475657,425998.635524343,898239.94,334761.431,57737.5045,29712.8545,384853.26,-22873.63,-22884.32,0,0,0,0,0,0.001132398,0.000662017,0,0,0,0,0,0,0,690,104304
20322,201810,C,36,2,28700154,0.180208214,27473163.34,26540667.76,1015131.46,602569.695924961,412329.117799972,932495.58,292570.2794,56058.5965,38901.2641,399397.93,-23713.46,-23848.33,0,0,0,0,0,0.012932996,0.004844594,0.000818811,0,0,0,0,0,0,690,104304
20323,201810,C,36,3,28700154,0.180208214,26540667.76,25440324.32,1002787.28,603866.708540489,398289.961271245,1100343.44,423983.5316,57821.3759,36102.7925,430919.91,-25591.52,-26804.8,0,0,0,0,0,0.01680884,0.013372384,0.009863452,0.000818811,0,0,0,0,0,690,104304
20324,201810,C,36,4,28700154,0.180208214,25440324.32,24525865.3,986087.19,603861.336399276,381480.257525187,914459.02,347972.1903,30724.9403,34601.4994,355628.25,-21131.8,-21632.45,0,0,0,0,0,0.022516499,0.018938178,0.013147863,0.008668469,0.000818811,0,0,0,0,690,104304
20325,201810,C,36,5,28700154,0.180208214,24525865.3,23529166.28,970889.35,603019.320663136,367734.952596865,973199.02,305137.5106,93461.0533,472240.7861,332171.66,-19753.14,-22006.94,23500,0,0,0,0,0.035568186,0.028568609,0.020017304,0.010799835,0.007669737,23500,0.000818811,23500,0.000818811,690,104304
20326,201810,C,36,6,28700154,0.180208214,23529166.28,22364074.5,957326.75,604072.163904608,352839.340329917,949860.3,312403.9496,78481.0464,53793.004,348860.68,-20698.23,-22183.54,215231.48,0,0,0,0,0.039730117,0.030845993,0.021957412,0.010555623,0.00301316,238731.48,0.008318125,238731.48,0.008318125,690,104304
20327,201810,C,36,7,28700154,0.180208214,22364074.5,21288939.58,934940.03,598971.713286698,334817.957164232,955637.98,321603.0926,79011.0305,446635.4969,311654.68,-18515.67,-20176.97,119496.94,0,0,5958.18,5660.28,0.04804341,0.038427271,0.031585916,0.016722512,0.005077101,358228.42,0.01248176,352568.14,0.012284538,690,104304
20328,201810,C,36,8,28700154,0.180208214,21288939.58,20212126.77,914272.55,593667.756443942,318746.360543199,924833.86,324517.1698,66254.3687,44232.7315,298741.84,-17753.06,-19465.71,151978.95,0,0,10792.08,10252.47,0.052682653,0.044140154,0.036391756,0.025032534,0.010278477,510207.37,0.017777165,494294.62,0.017222717,690,104304
20329,201810,C,36,9,28700154,0.180208214,20212126.77,18955064.63,890785.15,586455.508107132,302436.26937299,904116.22,289924.2571,73840.8351,441662.4278,296616.53,-17641.23,-19747.68,352945.92,11858,0,16724.47,15888.24,0.051812252,0.042556692,0.033318826,0.022888598,0.011084058,863153.29,0.030074866,819494.3,0.028553655,690,104304
20330,201810,C,36,10,28700154,0.180208214,18955064.63,17705630.06,862236.71,577393.296341404,283774.142026445,923207.32,393659.6677,41626.3358,51682.1065,251328.13,-14944.85,-17235.2,326227.25,800,0,40862.1954,38819.5,0.04901365,0.03953607,0.032204911,0.019451835,0.009830675,1189380.54,0.041441608,1106102.05,0.038539934,690,104304
20331,201810,C,60,0,19752556,0.180800496,19752556,19501612.22,0,0,297605.993969466,250943.78,177000,73943.78,0,3010.2464,-180.5396,-180.5396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,108996
20332,201810,C,60,1,19752556,0.180800496,19501612.22,18983872.78,498244.27,204381.698739514,293862.571260486,517739.44,280039.986,65579.948,11340.216,265821.67,-15702.61,-15702.61,0,0,0,0,0,0.002430065,0,0,0,0,0,0,0,0,707,108996
20333,201810,C,60,2,19752556,0.180800496,18983872.78,18595895.41,489428.43,203503.027109179,285925.402890821,387977.37,155896.4958,36359.5621,14243.9421,277033.02,-16417.27,-16442.4,0,0,0,0,0,0.009125616,0.001205921,0.000379698,0,0,0,0,0,0,707,108996
20334,201810,C,60,3,19752556,0.180800496,18595895.41,18164550.67,485307.91,205300.045920237,280007.864079763,431344.74,217286.3906,8683.5403,12991.2991,303830.1,-18041.22,-18338.2,0,0,0,0,0,0.01577617,0.008909703,0.003833581,0.000826223,0,0,0,0,0,707,108996
20335,201810,C,60,4,19752556,0.180800496,18164550.67,17740927.44,478542.88,204978.078576923,273564.801423077,423623.23,232825.5616,13123.5017,14076.4267,253685.16,-15010.61,-15226.82,0,0,0,0,0,0.033262469,0.02489152,0.012793891,0.003007358,0,0,0,0,0,707,108996
20336,201810,C,60,5,19752556,0.180800496,17740927.44,17425508.2,472092.11,204903.31174554,267188.79825446,315419.24,93915.6368,23872.6973,157919.3659,241368.13,-14305.61,-15269.38,0,0,0,0,0,0.036876842,0.031370507,0.025672243,0.012585839,0.003007358,0,0,0,0,707,108996
20337,201810,C,60,6,19752556,0.180800496,17425508.2,16859114.89,469479.74,206948.635529734,262531.104470266,506990.3,303353.087,12625.3029,19080.0001,262430.64,-15562.54,-16136.53,59403.01,0,0,0,0,0.039186743,0.03274201,0.026308602,0.021477477,0.007907514,59403.01,0.003007358,59403.01,0.003007358,707,108996
20338,201810,C,60,7,19752556,0.180800496,16859114.89,16162120.38,459564.45,205726.871354903,253837.578645097,506540.99,288387.1941,25141.8407,157412.2352,239630.08,-14216.48,-14973.12,190453.52,0,0,1752.1,1664.49,0.037433859,0.026813795,0.021293291,0.016893741,0.010588687,249856.53,0.012649326,248192.04,0.012565059,707,108996
20339,201810,C,60,8,19752556,0.180800496,16162120.38,15507272.54,446609.39,203133.619258947,243320.867109806,411483.41,206885.0919,22594.4327,16077.9954,230197.43,-13640.49,-14122.13,243364.43,0,0,22129.7273,21023.22,0.033326864,0.022793475,0.017844403,0.007736625,0.003828129,493220.96,0.024969982,470533.25,0.023821385,707,108996
20340,201810,C,60,9,19752556,0.180800496,15507272.54,14901268.05,432926.29,199390.396058625,233380.990310128,539104.37,302533.1957,46222.9467,162049.8476,240221.45,-14276.36,-14719.18,66900.12,0,0,17777.24,16888.37,0.041464414,0.029427396,0.023992118,0.013712536,0.003620744,560121.08,0.028356891,520545,0.026353298,707,108996
20341,201810,C,60,10,19752556,0.180800496,14901268.05,14440873.84,421925.19,197709.998592176,224215.191407824,375691.49,141374.1199,69414.2186,13443.2915,198063.55,-11755.23,-12269.36,84702.72,0,0,7121.32,6765.25,0.044309369,0.036251945,0.032636877,0.019435052,0.008695374,644823.8,0.032645081,598482.47,0.030298989,707,108996
20342,201810,D,36,0,10868075,0.249169283,10868075,10711249.21,0,0,225665.870598188,156825.79,122400,34425.79,0,1671.0703,-69.3153,-69.3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,97746
20343,201810,D,36,1,10868075,0.249169283,10711249.21,10381133.72,426800,204502.857472928,222297.142527072,329966.63,131990.041,32330.132,11272.967,192283.43,-8183.21,-8183.21,0,0,0,0,0,0.011866407,0.005585166,0,0,0,0,0,0,0,682,97746
20344,201810,D,36,2,10868075,0.249169283,10381133.72,9997469.7,420633.17,205036.786275904,215484.58612821,383506.72,142516.4297,51158.2203,14251.97,203396.7,-8668.04,-8869.66,0,0,0,0,0,0.025478605,0.010646611,0.005861204,0,0,0,0,0,0,682,97746
20345,201810,D,36,3,10868075,0.249169283,9997469.7,9583131.98,414497.39,206176.260886781,207606.730380219,414337.72,183702.2075,22772.9704,16126.9321,225136.77,-9596.4,-10161.67,0,0,0,0,0,0.041621432,0.026466789,0.014756384,0.00540114,0,0,0,0,0,682,97746
20346,201810,D,36,4,10868075,0.249169283,9583131.98,9227727.88,405864.62,206415.157550154,199164.661585846,355404.1,150779.9078,35347.2127,14251.1695,175495.64,-7472.03,-8125.04,0,0,0,0,0,0.056201802,0.041146645,0.033406877,0.012481116,0.003560888,0,0,0,0,682,97746
20347,201810,D,36,5,10868075,0.249169283,9227727.88,8758412.86,398583,206781.44243667,191801.55756333,410615.02,178391.4729,43632.7842,138958.8029,173012.58,-7343.03,-8294.32,58700,0,0,0,0,0.070513371,0.05632675,0.044175917,0.028908109,0.007079976,58700,0.00540114,58700,0.00540114,682,97746
20348,201810,D,36,6,10868075,0.249169283,8758412.86,8343353.11,387753.84,205355.192398216,182093.907214617,338114.04,139795.3908,21843.118,21656.8012,175466.81,-7475.04,-8529.39,76945.71,0,0,0,0,0.067400121,0.057066389,0.046473538,0.033517967,0.020943333,135645.71,0.012481116,135645.71,0.012481116,682,97746
20349,201810,D,36,7,10868075,0.249169283,8343353.11,7794585.23,376969.9,203478.993540365,173490.906459635,315637.37,108032.3764,30267.1433,129464.5303,154119.24,-6564.16,-7174.65,232246.51,0,0,8331.74,7915.16,0.065453986,0.052088669,0.041024812,0.022249893,0.011440428,367892.22,0.033850725,359977.06,0.033122431,682,97746
20350,201810,D,36,8,10868075,0.249169283,7794585.23,7322058.57,361944.07,199938.52752125,162005.54247875,338634.45,128337.6676,39915.9586,16798.2838,149821.1,-6384.12,-7943.84,133592.21,0,0,23926.5757,22730.47,0.06530547,0.048385122,0.036795484,0.02434818,0.009108911,501484.43,0.046142894,470838.8,0.043323109,682,97746
20351,201810,D,36,9,10868075,0.249169283,7322058.57,6885270.65,349665.48,197130.897850042,152061.392874201,337191.59,140119.0401,18836.8196,128529.7503,145488.85,-6211.39,-7901.69,98996.33,0,0,12720.0911,12083.89,0.076699523,0.053075214,0.044127956,0.024391055,0.015239269,600480.76,0.055251805,557751.24,0.05132015,682,97746
20352,201810,D,36,10,10868075,0.249169283,6885270.65,6349673.67,337232.6,194232.338371874,143000.261628126,379019.23,208955.5461,15330.1853,18455.6886,121338.48,-5154.13,-6048.96,156577.75,0,0,12502.5586,11877.42,0.074592303,0.056938213,0.043799585,0.027871186,0.007203824,757058.51,0.069658933,702451.57,0.064634406,682,97746
20353,201810,D,60,0,8991366,0.250536287,8991366,8829428.4,0,0,187721.954603229,161937.6,155000,6937.6,0,2017.4167,-88.9725,-88.9725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,94561
20354,201810,D,60,1,8991366,0.250536287,8829428.4,8651615.18,259788.04,75328.612255114,184459.427744886,177813.22,67407.32,49887.085,3956.565,160880.9905,-6824.2068,-6824.2068,0,0,0,0,0,0.006228197,0.002891663,0,0,0,0,0,0,0,687,94561
20355,201810,D,60,2,8991366,0.250536287,8651615.18,8459552.54,257823.32,77048.931982212,180774.388017788,192062.64,77837.0802,40639.1755,5960.4443,175076.46,-7454.18,-7511.71,0,0,0,0,0,0.018876742,0.004456592,0.001112178,0,0,0,0,0,0,687,94561
20356,201810,D,60,3,8991366,0.250536287,8459552.54,8243483.96,255426.99,78776.163773057,176650.826226943,216068.58,101875.3852,36447.9682,5322.6766,196201.54,-8366.21,-8581.29,0,0,0,0,0,0.021775068,0.02051722,0.008594097,0.001112178,0,0,0,0,0,687,94561
20357,201810,D,60,4,8991366,0.250536287,8243483.96,8043872.61,251677.73,79305.243541061,172043.187752939,199611.35,97057.1248,39283.3791,5977.7361,153216.59,-6523.44,-6540.56,0,0,0,0,0,0.03460312,0.025660595,0.020242468,0.008373431,0.001112178,0,0,0,0,687,94561
20358,201810,D,60,5,8991366,0.250536287,8043872.61,7836104.81,248112.83,78964.684075358,167864.970047392,197767.8,58298.0945,66037.3989,57260.0666,149007.81,-6348.4,-6561.38,10000,0,0,0,0,0.044791393,0.03645505,0.028674602,0.018688742,0.006819705,10000,0.001112178,10000,0.001112178,687,94561
20359,201810,D,60,6,8991366,0.250536287,7836104.81,7496035.67,244118.12,79513.335965068,163561.274785719,266957.24,175270.8118,23561.1091,8563.0691,161654.5,-6889.65,-7541.63,73111.9,50.01,0,0,0,0.052765494,0.039731823,0.034044721,0.017053497,0.008369271,83111.9,0.009243523,83061.89,0.009237961,687,94561
20360,201810,D,60,7,8991366,0.250536287,7496035.67,7178953.56,235612.53,78555.829397015,156416.780302496,241830.93,151075.1713,20053.5585,55591.0602,145258.95,-6187.39,-6711.49,75251.18,0,0,0,0,0.055325384,0.044307021,0.031541157,0.019468798,0.008684226,158363.08,0.017612794,158313.07,0.017607232,687,94561
20361,201810,D,60,8,8991366,0.250536287,7178953.56,6841639.05,227401.72,77644.432011969,149551.492596731,259231.46,172608.6878,21393.3947,7593.1975,137561.21,-5874.11,-6448.09,78083.05,0,0,10076.11,9572.31,0.058467562,0.04721535,0.036659664,0.021252567,0.009927468,236446.13,0.02629702,226823.81,0.025226847,687,94561
20362,201810,D,60,9,8991366,0.250536287,6841639.05,6505465.7,219210.78,76743.721026119,142467.058973881,246911.85,152375.6436,26420.6307,56327.9457,143106.42,-6118.18,-6932.51,89261.5,0,0,11929.4938,11333.77,0.059729259,0.046660539,0.03490316,0.02348967,0.010467995,325707.63,0.036224488,304751.54,0.033893798,687,94561
20363,201810,D,60,10,8991366,0.250536287,6505465.7,6248351.37,210996.9,75365.806569437,135631.093430563,161306.5,93153.4272,11018.6171,6191.8057,117764.01,-5012.42,-5996.37,95807.83,0,0,7405.45,7035.19,0.051805783,0.037979414,0.031267147,0.016160529,0.007384747,421515.46,0.046880025,393524.18,0.043766896,687,94561
20364,201810,E,36,0,3423150,0.296878759,3423150,3352003.92,0,0,84688.37718555,71146.08,53300,17846.08,0,433.9614,-15.409,-15.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,78090
20365,201810,E,36,1,3423150,0.296878759,3352003.92,3214927.27,142468.42,59568.298583257,82900.121416743,137076.65,74190.86,14608.437,4171.493,71297.41,-2528.3,-2525.12,0,0,0,0,0,0.003505543,0.000584257,0,0,0,0,0,0,0,675,78090
20366,201810,E,36,2,3423150,0.296878759,3214927.27,3152069.4,138668.93,59079.91233148,79589.01766852,62857.87,1931.7791,6339.4412,2216.7797,76041.63,-2695.1,-2743.36,0,0,0,0,0,0.021806056,0.006912744,0.001168514,0,0,0,0,0,0,675,78090
20367,201810,E,36,3,3423150,0.296878759,3152069.4,3022033.59,138582.61,60545.829676424,78036.780323576,130035.81,65758.2522,4728.7052,4230.6626,85122.54,-3009.08,-3078.83,0,0,0,0,0,0.03115555,0.017774906,0.012838798,0.001168514,0,0,0,0,0,675,78090
20368,201810,E,36,4,3423150,0.296878759,3022033.59,2897374.79,135584.48,60762.597981682,74821.882018318,124658.8,68183.5537,6205.1257,3731.0106,67123.84,-2373.72,-2549.28,0,0,0,0,0,0.047889,0.028427746,0.018634559,0.009968929,0.001168514,0,0,0,0,675,78090
20369,201810,E,36,5,3423150,0.296878759,2897374.79,2764368.58,132489.58,60757.182547612,71732.397452388,129006.21,64425.7836,9793.1866,42850.5998,63607.28,-2247.22,-2506.65,4000,0,0,0,0,0.073740692,0.050968088,0.039450635,0.020289254,0.011670283,4000,0.001168514,4000,0.001168514,675,78090
20370,201810,E,36,6,3423150,0.296878759,2764368.58,2618013.99,129035.69,60578.424731591,68457.265268409,106405.46,43989.6436,8768.0576,5218.4188,66711.5,-2357.4,-2985.93,39949.13,0,0,481.55,457.47,0.069708388,0.046150248,0.042414963,0.023561357,0.004659276,43949.13,0.012838798,43491.66,0.012705158,675,78090
20371,201810,E,36,7,3423150,0.296878759,2618013.99,2491280.34,124629.43,59543.654102256,64837.645101759,110784.25,54156.8142,5122.5121,40652.1037,58000.05,-2051.1,-2439.7,15949.4,0,0,0,0,0.090207814,0.071724488,0.054244953,0.029175815,0.015001957,59898.53,0.017498073,59441.06,0.017364433,675,78090
20372,201810,E,36,8,3423150,0.296878759,2491280.34,2337462.76,121039.23,59187.996760508,61737.077406142,102463.63,40560.1322,12146.0732,4637.4546,54946.78,-1941.65,-2411.4,51353.95,0,0,1974.6299,1876.13,0.081112061,0.067305257,0.060359642,0.031771664,0.013037372,111252.48,0.032500031,108918.88,0.031818319,675,78090
20373,201810,E,36,9,3423150,0.296878759,2337462.76,2193634.37,116612.91,58624.07276626,57988.83723374,99199.51,27504.441,19333.2206,39399.8684,53832.43,-1907.58,-2593.91,44628.88,0,0,6996.6673,6647.22,0.09122533,0.077884428,0.064210964,0.040332679,0.019188736,155881.36,0.045537403,146900.54,0.042913848,675,78090
